# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 07:53:06 2025
#
# CONSTRAINT:  where (ml_modeldef like '1')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2012-BLG-0563L b,18h05m57.72s,271.490500,-27d42m43.2s,-27.712000,0.39000000,0.14000000,-0.23000000,0,120.00000000,44.00000000,-73.00000000,0,0.74000000,0.26000000,-0.42000000,0,0.34000000,0.12000000,-0.20000000,0,1300.00000000,600.00000000,-800.00000000,0,9100.00000000,900.00000000,-1100.00000000,0,2456069.02790000,0.00026000,-0.00026000,0,0.00140500,0.00004000,-0.00004000,0,77.50000000,2.20000000,-2.20000000,0,0.32700000,0.02400000,-0.02600000,0,0.41340000,0.00320000,-0.00320000,0,10.86000000,0.40000000,-0.40000000,0,5.78430000,0.00130000,-0.00130000,0,20.11500000,0.03100000,-0.03100000,0,,,,,1.36000000,0.14000000,-0.12000000,0,6.40000000,0.60000000,-0.50000000,0,1,<a refstr=FUKUI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...74F/abstract target=ref>Fukui et al. 2015</a>
OGLE-2017-BLG-0482L b,17h56m11.73s,269.048889,-30d31m42.1s,-30.528360,0.02800000,0.02800000,-0.01400000,0,9.00000000,9.00000000,-4.50000000,0,1.80000000,0.60000000,-0.70000000,0,0.20000000,0.20000000,-0.10000000,0,5800.00000000,1800.00000000,-2100.00000000,0,8100.00000000,1600.00000000,-1800.00000000,0,2457873.94800000,0.01300000,-0.01300000,0,0.05900000,0.00200000,-0.00200000,0,40.01000000,1.45000000,-1.45000000,0,6.00000000,,,1,1.07000000,0.01000000,-0.01000000,0,1.35000000,0.20000000,-0.20000000,0,0.36900000,0.02300000,-0.02300000,0,,,,,,,,,0.09300000,,,-1,0.86000000,,,-1,1,<a refstr=HAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..211H/abstract target=ref>Han et al. 2018</a>
OGLE-2014-BLG-0124L b,18h02m29.21s,270.621708,-28d23m46.5s,-28.396250,0.65000000,0.04400000,-0.04400000,0,206.58846455,13.98444991,-13.98444991,0,3.48000000,0.22000000,-0.22000000,0,0.90000000,0.05000000,-0.05000000,0,3500.00000000,200.00000000,-200.00000000,0,,,,,2456836.28000000,0.04000000,-0.04000000,0,0.17600000,0.00400000,-0.00400000,0,150.80000000,2.80000000,-2.80000000,0,0.88000000,0.53000000,-0.53000000,0,0.94400000,0.00300000,-0.00300000,0,6.90000000,0.60000000,-0.60000000,0,4.51000000,0.00200000,-0.00200000,0,18.60000000,0.03000000,-0.03000000,0,17.79000000,0.01000000,-0.01000000,0,1.03000000,0.06000000,-0.06000000,0,,,,,1,<a refstr=BEAULIEU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...78B/abstract target=ref>Beaulieu et al. 2018</a>
KMT-2021-BLG-1770L b,18h01m45.59s,270.439958,-27d25m07.21s,-27.418669,21.00000000,29.00000000,-12.00000000,0,6674.39654700,9217.02380300,-3813.94088400,0,0.90000000,0.13000000,-0.13000000,0,0.13000000,0.18000000,-0.07000000,0,6920.00000000,970.00000000,-1010.00000000,0,,,,,2459413.36600000,0.03500000,-0.03500000,0,0.22700000,0.01400000,-0.01400000,0,7.57000000,0.31000000,-0.31000000,0,6.12000000,0.28000000,-0.28000000,0,0.80700000,0.00450000,-0.00450000,0,1534.00000000,63.00000000,-63.00000000,0,0.89900000,0.02100000,-0.02100000,0,20.00500000,0.01800000,-0.01800000,0,,,,,0.15800000,0.01900000,-0.01900000,0,,,,,1,<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A.190H/abstract target=ref>Han et al. 2023</a>
KMT-2019-BLG-1953L b,17h56m27.90s,269.116250,-28d12m04.00s,-28.201111,0.64000000,0.76000000,-0.35000000,0,200.00000000,240.00000000,-110.00000000,0,,,,0,0.31000000,0.37000000,-0.17000000,0,7040.00000000,1100.00000000,-1330.00000000,0,8000.00000000,,,0,2458702.01600000,0.00100000,-0.00100000,0,0.00072000,0.00004000,-0.00004000,0,16.05000000,0.23000000,-0.23000000,0,2.37000000,0.04000000,-0.04000000,0,2.51000000,0.31000000,-0.31000000,0,19.70000000,6.30000000,-6.30000000,0,2.40800000,0.03800000,-0.03800000,0,20.68000000,0.01000000,-0.01000000,0,,,,,0.25000000,0.02000000,-0.02000000,0,5.70000000,0.46000000,-0.46000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...17H/abstract target=ref>Han et al. 2020</a>
OGLE-2013-BLG-0911L b,17h55m31.98s,268.883250,-29d15m13.8s,-29.253833,9.51000000,2.72000000,-1.69000000,0,3020.00000000,864.00000000,-537.00000000,0,0.39000000,0.05000000,-0.03000000,0,0.29000000,0.07000000,-0.05000000,0,3220.00000000,470.00000000,-350.00000000,0,8000.00000000,2000.00000000,-2000.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67000000,0.10000000,-0.08000000,0,2.54000000,0.37000000,-0.30000000,0,1,<a refstr=MIYAZAKI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...76M/abstract target=ref>Miyazaki et al. 2020</a>
MOA-2010-BLG-073L b,18h10m11.342s,272.547258,-26d31m22.544s,-26.522932,11.00000000,2.00000000,-2.00000000,0,3500.00000000,640.00000000,-640.00000000,0,1.21000000,0.16000000,-0.16000000,0,0.16000000,0.03000000,-0.03000000,0,2800.00000000,400.00000000,-400.00000000,0,,,,,2455344.69000000,0.02000000,-0.02000000,0,0.38600000,0.00100000,-0.00100000,0,44.30000000,0.10000000,-0.10000000,0,16.50000000,0.10000000,-0.10000000,0,0.77500000,0.00070000,-0.00070000,0,654.00000000,6.00000000,-6.00000000,0,0.22100000,0.00700000,-0.00700000,0,15.55400000,0.00700000,-0.00700000,0,,,,,0.55700000,0.09000000,-0.09000000,0,4.60000000,0.40000000,-0.40000000,0,1,<a refstr=STREET_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...763...67S/abstract target=ref> Street et al. 2013 </a>
OGLE-2017-BLG-0604L b,17h51m34.00s,267.891667,-30d56m47.6s,-30.946556,0.51000000,0.21000000,-0.21000000,0,160.00000000,67.00000000,-67.00000000,0,4.06000000,1.91000000,-1.34000000,0,0.70000000,0.28000000,-0.28000000,0,3950.00000000,1870.00000000,-1310.00000000,0,,,,,2457858.52000000,0.21700000,-0.21700000,0,0.31200000,0.00700000,-0.00700000,0,55.21000000,1.13000000,-1.13000000,0,0.60000000,0.09000000,-0.09000000,0,1.20100000,0.00400000,-0.00400000,0,7.00000000,0.40000000,-0.40000000,0,4.06400000,0.01500000,-0.01500000,0,21.58000000,0.03000000,-0.03000000,0,,,,,0.98000000,0.25000000,-0.25000000,0,6.48000000,1.65000000,-1.65000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2017-BLG-0640L b,17h49m51.63s,267.465125,-29d27m41.40s,-29.461500,1.62000000,1.64000000,-0.94000000,0,514.88201934,521.23858748,-298.75870258,0,1.14000000,0.38000000,-0.38000000,0,0.32000000,0.32000000,-0.18000000,0,6630.00000000,1090.00000000,-1450.00000000,0,,,,,2457887.91700000,0.03000000,-0.03000000,0,0.65100000,0.02800000,-0.02800000,0,14.47000000,0.40000000,-0.40000000,0,20.00000000,16.00000000,-13.00000000,0,0.61000000,0.00800000,-0.00800000,0,48.70000000,2.70000000,-2.70000000,0,4.13300000,0.00900000,-0.00900000,0,18.92000000,0.08000000,-0.08000000,0,,,,,,,,,,,,,1,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>
OGLE-2015-BLG-0051L b,17h58m39.01s,269.662537,-28d01m54.1s,-28.031694,0.72000000,0.65000000,-0.07000000,0,230.00000000,210.00000000,-20.00000000,0,0.73000000,0.08000000,-0.08000000,0,0.10000000,0.09000000,-0.01000000,0,8200.00000000,900.00000000,-900.00000000,0,,,,,2457083.08100000,0.00300000,-0.00300000,0,0.22400000,0.00200000,-0.00200000,0,10.81000000,0.07000000,-0.07000000,0,45.30000000,0.60000000,-0.60000000,0,0.96300000,0.00200000,-0.00200000,0,74.30000000,1.30000000,-1.30000000,0,5.35800000,0.00200000,-0.00200000,0,,,,,,,,,0.09300000,0.00800000,-0.00800000,0,3.15000000,0.28000000,-0.28000000,0,1,<a refstr=HAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...95H/abstract target=ref>Han et al. 2016</a>
KMT-2020-BLG-0414L c,18h07m39.60s,271.915000,-28d29m06.8s,-28.485222,15.40000000,3.30000000,-3.30000000,0,4894.55746780,1048.83374310,-1048.83374310,0,0.12000000,0.02000000,-0.02000000,0,0.25900000,0.04100000,-0.03400000,0,800.00000000,120.00000000,-100.00000000,0,,,,,2459041.03620000,0.00120000,-0.00120000,0,-0.00068800,0.00001100,-0.00001100,0,94.40000000,1.10000000,-1.10000000,0,0.57800000,0.01600000,-0.01600000,0,0.09400000,0.00510000,-0.00510000,0,578.00000000,71.00000000,-71.00000000,0,-0.02690000,0.00050000,-0.00050000,0,19.12100000,0.01300000,-0.01300000,0,,,,,1.58600000,0.07400000,-0.07400000,0,,,,,1,<a refstr=ZANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021RAA....21..239Z/abstract target=ref>Zang et al. 2021</a>
MOA-bin-29 b,17h57m30.23s,269.375958,-29d44m11.63s,-29.736564,0.60000000,1.20000000,-0.38000000,0,190.00000000,381.00000000,-120.00000000,0,0.48000000,0.12000000,-0.10000000,0,0.03000000,0.07000000,-0.02000000,0,7120.00000000,1150.00000000,-1050.00000000,0,,,,,2453931.09700000,0.00300000,-0.00300000,0,0.01090000,0.00076000,-0.00076000,0,3.88700000,0.21000000,-0.21000000,0,8.03000000,0.92000000,-0.92000000,0,1.16400000,0.00900000,-0.00900000,0,163.10000000,24.00000000,-24.00000000,0,2.69500000,0.02700000,-0.02700000,0,19.89300000,0.09600000,-0.09600000,0,,,,,0.05600000,0.01200000,-0.01200000,0,5.24200000,1.14400000,-1.14400000,0,1,<a refstr=KONDO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..224K/abstract target=ref>Kondo et al. 2019</a>
OGLE-2007-BLG-349L AB c,18h05m24.43s,271.351807,-26d25m19.0s,-26.421944,0.25170815,0.04090257,-0.04090257,0,80.00000000,13.00000000,-13.00000000,0,2.59000000,0.43000000,-0.34000000,0,0.41000000,0.07000000,-0.07000000,0,2760.00000000,380.00000000,-380.00000000,0,,,,,2454348.74700000,0.00140000,-0.00140000,0,-0.00198000,0.00007000,-0.00007000,0,118.00000000,4.00000000,-4.00000000,0,,,,,0.81460000,0.00150000,-0.00150000,0,3.39000000,0.12000000,-0.12000000,0,4.35900000,0.00300000,-0.00300000,0,20.36900000,0.03700000,-0.03700000,0,,,,,1.15000000,0.05000000,-0.05000000,0,3.55000000,0.15000000,-0.15000000,0,1,<a refstr=BENNETT_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..125B/abstract target=ref>Bennett et al. 2016</a>
OGLE-2014-BLG-1760L b,17h57m38.16s,269.408997,-28d57m47.37s,-28.963158,0.56000000,0.34000000,-0.26000000,0,180.00000000,110.00000000,-83.00000000,0,1.75000000,0.34000000,-0.33000000,0,0.51000000,0.44000000,-0.28000000,0,6860.00000000,1110.00000000,-1110.00000000,0,,,,,2456905.85600000,0.02600000,-0.02600000,0,0.18060000,0.00740000,-0.00740000,0,15.87000000,0.41000000,-0.41000000,0,,,,,0.82690000,0.00470000,-0.00470000,0,8.64000000,0.89000000,-0.89000000,0,-0.39770000,0.00860000,-0.00860000,0,19.07000000,0.14000000,-0.14000000,0,,,,,0.29000000,0.05000000,-0.05000000,0,6.55000000,1.12000000,-1.12000000,0,1,<a refstr=BHATTACHARYA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..140B/abstract target=ref>Bhattacharya et al. 2016</a>
KMT-2019-BLG-0578L b,17h57m56.32s,269.484667,-27d47m41.50s,-27.794861,1.20000000,1.20000000,-0.60000000,0,381.39408840,381.39408840,-190.69704420,0,2.00000000,0.30000000,-0.30000000,0,0.28000000,0.28000000,-0.14000000,0,7300.00000000,700.00000000,-800.00000000,0,,,,,2458599.30960000,0.00330000,-0.00330000,0,0.01370000,0.00110000,-0.00110000,0,8.83000000,0.50000000,-0.50000000,0,1.69000000,0.13000000,-0.13000000,0,1.29800000,0.03600000,-0.03600000,0,40.30000000,6.70000000,-6.70000000,0,,,,,21.81600000,0.07000000,-0.07000000,0,,,,,0.21300000,0.02900000,-0.02900000,0,8.80000000,1.30000000,-1.10000000,0,1,<a refstr=YANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319471Y/abstract target=ref>Yang et al. 2025</a>
OGLE-2019-BLG-1180L b,17h56m59.17s,269.246542,-27d58m31.6s,-27.975444,1.74700000,0.52700000,-0.50700000,0,555.24622703,167.49557049,-161.13900235,0,5.19000000,0.90000000,-1.23000000,0,0.54500000,0.27200000,-0.26000000,0,6070.00000000,870.00000000,-1320.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46000000,0.04000000,-0.04000000,0,6.01000000,0.58000000,-0.58000000,0,1,<a refstr=CHUNG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..253C/abstract target=ref>Chung et al. 2023</a>
KMT-2021-BLG-2478L b,17h57m14.21s,269.309208,-29d06m07.09s,-29.101969,0.90000000,0.42000000,-0.24000000,0,286.04556630,133.48793094,-76.27881768,0,1.85000000,0.31000000,-0.31000000,0,0.20000000,0.10000000,-0.05000000,0,2970.00000000,720.00000000,-720.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49000000,0.03000000,-0.03000000,0,,,,,,,,,,,,,1,<a refstr=RYU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...83R/abstract target=ref>Ryu et al. 2023</a>
KMT-2019-BLG-0335L b,17h31m21.63s,262.840125,-29d35m26.48s,-29.590689,21.00000000,23.00000000,-13.00000000,0,6674.39654700,7310.05336100,-4131.76929100,0,1.64000000,0.21000000,-0.26000000,0,0.32000000,0.35000000,-0.19000000,0,7710.00000000,990.00000000,-1220.00000000,0,,,,,2458589.77200000,0.34600000,-0.34600000,0,0.08700000,0.00400000,-0.00400000,0,109.22000000,3.48000000,-3.48000000,0,0.57000000,0.15000000,-0.15000000,0,0.85600000,0.00600000,-0.00600000,0,640.00000000,40.00000000,-40.00000000,0,3.48600000,0.00800000,-0.00800000,0,24.05100000,0.02800000,-0.02800000,0,,,,,0.19000000,0.07000000,-0.07000000,0,2.87000000,1.16000000,-1.16000000,0,1,<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..71H/abstract target=ref>Han et al. 2023</a>
KMT-2018-BLG-0087L b,17h37m18.48s,264.327000,-27d49m55.42s,-27.832061,0.23000000,0.32000000,-0.12000000,0,73.10053361,101.70509024,-38.13940884,0,0.87000000,0.24000000,-0.25000000,0,0.10000000,0.14000000,-0.05000000,0,7020.00000000,1030.00000000,-1150.00000000,0,,,,,2458281.72900000,0.00790000,-0.00790000,0,0.52800000,0.01800000,-0.01800000,0,4.53600000,0.09000000,-0.09000000,0,110.00000000,,,1,0.89800000,0.02400000,-0.02400000,0,21.70000000,4.60000000,-4.60000000,0,4.98600000,0.01200000,-0.01200000,0,16.82000000,0.05000000,-0.05000000,0,,,,,,,,,,,,,1,<a refstr=JUNG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..262J/abstract target=ref>Jung et al. 2022</a>
OGLE-2019-BLG-0954L b,17h51m39.18s,267.913250,-29d36m39.60s,-29.611000,14.20000000,9.90000000,-7.50000000,0,4513.16337940,3146.50122930,-2383.71305250,0,2.65000000,0.89000000,-1.20000000,0,0.80000000,0.55000000,-0.42000000,0,3630.00000000,1220.00000000,-1640.00000000,0,,,,,2458662.09600000,0.14000000,-0.14000000,0,0.42600000,0.01400000,-0.01400000,0,28.54000000,0.68000000,-0.68000000,0,1.30000000,,,1,0.73700000,0.00600000,-0.00600000,0,170.00000000,20.00000000,-20.00000000,0,0.37300000,0.02800000,-0.02800000,0,20.32000000,0.07000000,-0.07000000,0,,,,,0.80000000,,,-1,,,,,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..89H/abstract target=ref>Han et al. 2021</a>
KMT-2021-BLG-0322L b,18h03m38.80s,270.911667,-29d36m15.80s,-29.604389,6.40000000,2.64000000,-2.78000000,0,2034.10180480,839.06699448,-883.56297146,0,,,,,0.62000000,0.25000000,-0.26000000,0,6600.00000000,900.00000000,-1100.00000000,0,,,,,2459328.68200000,0.00500000,-0.00500000,0,-0.05000000,0.00200000,-0.00200000,0,26.37000000,0.62000000,-0.62000000,0,2.66000000,0.08000000,-0.08000000,0,1.23900000,0.04000000,-0.04000000,0,97.50000000,13.20000000,-13.20000000,0,0.29500000,0.02200000,-0.02200000,0,,,,,,,,,0.43000000,0.03000000,-0.03000000,0,6.18000000,0.48000000,-0.48000000,0,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...655A..24H/abstract target=ref>Han et al. 2021</a>
OGLE-2016-BLG-1190L b,17h58m52.30s,269.717926,-27d36m48.8s,-27.613556,13.38000000,0.88000000,-0.82000000,0,4253.00000000,280.00000000,-260.00000000,0,2.17000000,1.87000000,-0.38000000,0,0.88000000,0.06000000,-0.05000000,0,6770.00000000,80.00000000,-90.00000000,0,8700.00000000,,,0,2457582.15700000,0.00700000,-0.00700000,0,-0.01797000,0.00023000,-0.00023000,0,93.53200000,0.89100000,-0.89100000,0,0.93000000,0.04400000,-0.04400000,0,0.60400000,0.00200000,-0.00200000,0,144.60000000,1.90000000,-1.90000000,0,0.03800000,0.00500000,-0.00500000,0,,,,,,,,,0.49000000,0.04000000,-0.04000000,0,,,,,1,<a refstr=RYU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...40R/abstract target=ref>Ryu et al. 2018</a>
OGLE-2018-BLG-0932L b,17h53m24.29s,268.351208,-29d01m18.50s,-29.021806,0.89000000,0.36000000,-0.31000000,0,282.86728223,114.41822652,-98.52680617,0,1.75000000,0.24000000,-0.23000000,0,0.72000000,0.29000000,-0.25000000,0,6620.00000000,910.00000000,-860.00000000,0,,,,,2458301.14200000,0.04700000,-0.04700000,0,0.84930000,0.00230000,-0.00230000,0,26.88000000,0.11000000,-0.11000000,0,11.66000000,0.33000000,-0.33000000,0,0.53550000,0.00100000,-0.00100000,0,11.86000000,0.73000000,-0.73000000,0,2.53390000,0.00350000,-0.00350000,0,16.79000000,0.01000000,-0.01000000,0,,,,,0.45800000,0.03300000,-0.03300000,0,6.22000000,0.44000000,-0.44000000,0,1,<a refstr=GOULD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...664A..13G/abstract target=ref>Gould et al. 2022</a>
OGLE-2013-BLG-0102L b,17h52m07.08s,268.029500,-31d41m26.1s,-31.690583,13.00000000,2.00000000,-2.00000000,0,4100.00000000,600.00000000,-600.00000000,0,0.80000000,0.08000000,-0.08000000,0,0.09600000,0.01300000,-0.01300000,0,3040.00000000,310.00000000,-310.00000000,0,,,,,2456406.18000000,0.20000000,-0.20000000,0,0.81100000,0.01100000,-0.01100000,0,37.60000000,0.40000000,-0.40000000,0,11.12000000,0.24000000,-0.24000000,0,0.60700000,0.00400000,-0.00400000,0,1300.00000000,70.00000000,-70.00000000,0,6.36000000,0.02000000,-0.02000000,0,,,,,,,,,0.43000000,0.04000000,-0.04000000,0,4.19000000,0.37000000,-0.37000000,0,1,<a refstr=JUNG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...798..123J/abstract target=ref>Jung et al. 2015</a>
KMT-2018-BLG-1988L b,17h41m07.81s,265.282542,-35d35m40.92s,-35.594700,0.01749372,0.01208199,-0.00893564,0,5.56000000,3.84000000,-2.84000000,0,3.09000000,1.33000000,-1.05000000,0,0.47000000,0.33000000,-0.24000000,0,4150.00000000,1790.00000000,-1420.00000000,0,,,,,2458211.08400000,0.01200000,-0.01200000,0,0.01340000,0.00100000,-0.00100000,0,51.19000000,3.33000000,-3.33000000,0,3.00000000,,,1,1.04000000,0.06000000,-0.01000000,0,0.35300000,0.52500000,-0.35000000,0,2.03600000,0.02100000,-0.02100000,0,21.24800000,0.00200000,-0.00200000,0,,,,,0.22000000,,,-1,1.62000000,,,-1,1,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A..62H/abstract target=ref>Han et al. 2022</a>
